age,g,gs,mp,fg,fga,fg_pct,fg_pct_1,3p,3pa,3p_pct,2p,2pa,2p_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,pos_C,pos_PF,pos_PF-SF,pos_PG,pos_SF,pos_SF-SG,pos_SG,pos_SG-PG,pos_nan,tm_ATL,tm_BOS,tm_BRK,tm_CHI,tm_CHO,tm_CLE,tm_DAL,tm_DEN,tm_DET,tm_GSW,tm_HOU,tm_IND,tm_LAC,tm_LAL,tm_MEM,tm_MIA,tm_MIL,tm_MIN,tm_NOP,tm_NYK,tm_OKC,tm_ORL,tm_PHI,tm_PHO,tm_POR,tm_SAC,tm_SAS,tm_TOR,tm_TOT,tm_UTA,tm_WAS,tm_nan,performance_Bad,performance_Good,performance_nan
26.0,54.0,54.0,32.9,6.3,13.5,0.465,465.0,2.7,7.0,0.391,3.5,6.4,0.546,0.567,2.6,3.1,0.856,0.5,2.5,3.1,6.2,1.1,0.4,2.7,2.2,17.9,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
26.0,4.0,4.0,24.8,4.8,10.8,0.442,442.0,1.5,4.3,0.353,3.3,6.5,0.5,0.512,2.5,3.3,0.769,0.5,3.0,3.5,5.0,0.3,0.0,1.5,1.3,13.5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,32.0,0.0,9.5,1.3,3.3,0.374,374.0,1.0,2.6,0.386,0.3,0.8,0.333,0.523,0.3,0.4,0.833,0.1,0.7,0.8,0.5,0.2,0.0,0.2,0.8,3.8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
25.0,12.0,0.0,10.8,1.3,4.1,0.306,306.0,1.1,2.9,0.371,0.2,1.2,0.143,0.439,0.3,0.4,0.8,0.2,1.0,1.2,0.3,0.2,0.0,0.3,1.2,3.9,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,20.0,0.0,8.7,1.3,2.9,0.431,431.0,1.0,2.4,0.396,0.3,0.5,0.6,0.595,0.3,0.4,0.857,0.1,0.5,0.6,0.6,0.2,0.1,0.2,0.7,3.8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
26.0,58.0,58.0,34.5,7.1,11.5,0.611,611.0,0.4,1.2,0.348,6.6,10.3,0.642,0.629,4.2,5.5,0.767,3.0,8.4,11.430999999999994,6.9,0.9,0.4,3.0,3.7,18.7,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
28.0,41.0,12.0,14.1,2.0,4.7,0.432,432.0,0.7,1.9,0.39,1.3,2.8,0.461,0.51,1.0,1.2,0.843,1.0,2.7,3.7,1.5,0.3,0.1,1.0,1.9,5.8,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
28.0,37.0,12.0,14.4,2.1,4.8,0.427,427.0,0.7,1.9,0.391,1.3,2.9,0.45,0.503,1.0,1.2,0.818,1.1,2.8,3.8,1.5,0.4,0.1,1.0,1.9,5.8,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
28.0,4.0,0.0,11.5,1.8,3.5,0.5,500.0,0.8,2.0,0.375,1.0,1.5,0.667,0.607,1.8,1.8,0.001,0.8,2.0,2.8,0.8,0.3,0.0,1.5,1.8,6.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
24.0,2.0,0.0,3.0,0.5,1.0,0.5,500.0,0.5,0.5,0.001,0.0,0.5,0.0,0.75,0.0,0.0,0.75,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,1.5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
25.0,28.0,0.0,12.6,1.6,3.3,0.478,478.0,0.6,1.9,0.333,0.9,1.4,0.684,0.576,0.6,0.7,0.895,0.7,1.2,1.9,0.8,0.2,0.1,0.2,1.9,4.4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
29.0,47.0,42.0,30.7,4.0,9.5,0.424,424.0,1.2,3.4,0.342,2.9,6.1,0.47,0.485,3.2,3.7,0.873,0.3,2.3,2.5,4.3,0.7,0.1,1.6,2.2,12.5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
22.0,5.0,0.0,2.4,0.4,1.0,0.4,400.0,0.0,0.0,0.3445,0.4,1.0,0.4,0.4,0.0,0.0,0.75,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.8,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
20.0,55.0,52.0,28.1,5.9,10.6,0.554,554.0,0.2,0.7,0.333,5.7,9.9,0.57,0.565,3.0,3.9,0.751,3.2,5.5,8.8,3.8,0.8,0.9,2.5,3.4,15.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
24.0,47.0,15.0,24.0,4.9,9.7,0.507,507.0,1.0,2.5,0.41,3.9,7.2,0.54,0.559,3.4,4.2,0.822,0.8,1.4,2.2,2.9,0.6,0.1,1.8,2.3,14.3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
25.0,30.0,7.0,21.4,3.1,8.1,0.38,380.0,2.0,5.4,0.377,1.0,2.7,0.388,0.506,1.4,1.5,0.911,0.3,1.4,1.7,2.2,0.6,0.2,1.0,1.5,9.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
21.0,33.0,2.0,10.4,1.7,3.1,0.545,545.0,0.1,0.2,0.63508,1.5,2.9,0.537,0.564,0.5,0.8,0.593,1.7,2.2,3.8,0.8,0.2,0.5,0.9,1.9,3.9,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
19.0,59.0,5.0,20.2,3.2,6.7,0.471,471.0,1.0,2.8,0.347,2.2,3.9,0.561,0.544,0.5,0.8,0.667,0.8,1.7,2.5,0.6,0.4,0.3,0.7,1.6,7.9,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
28.0,52.0,52.0,36.63099999999999,9.1,19.0,0.479,479.0,1.4,4.1,0.349,7.6,14.8,0.515,0.517,5.7,7.5,0.768,1.8,5.9,7.7,6.1,0.8,0.6,2.5,3.3,25.3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
26.0,1.0,0.0,3.0,1.0,1.0,0.001,1000.0,0.0,0.0,0.3445,1.0,1.0,0.001,0.001,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
26.0,42.0,33.0,26.3,3.2,5.6,0.566,566.0,0.0,0.0,0.0,3.2,5.5,0.571,0.566,0.6,1.4,0.439,1.0,5.3,6.3,6.1,1.3,0.6,2.3,3.3,6.9,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
23.0,3.0,0.0,2.069,0.0,0.523,0.00023000000000000044,0.0,0.0,0.3,0.0,0.0,0.0,0.527,0.00023000000000000044,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
23.0,56.0,56.0,35.5,7.6,16.9,0.45,450.0,3.5,9.2,0.381,4.1,7.8,0.532,0.553,2.6,2.9,0.913,0.3,2.4,2.7,4.2,0.7,0.2,2.2,2.4,21.4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
24.0,48.0,16.0,16.1,1.7,2.2,0.75,769.0,0.0,0.0,0.0,1.7,2.1,0.75,0.769,0.3,0.3,0.75,1.9,2.9,4.8,0.5,0.3,0.6,0.5,1.9,3.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
28.0,45.0,45.0,32.3,4.1,9.6,0.426,426.0,1.8,5.3,0.329,2.3,4.3,0.547,0.517,1.4,1.8,0.768,0.7,2.8,3.5,6.8,1.4,0.4,2.4,2.6,11.3,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,41.0,12.0,25.3,3.4,8.0,0.425,425.0,0.4,1.9,0.218,3.0,6.1,0.49,0.451,1.3,1.7,0.761,0.4,2.3,2.7,4.4,1.4,0.4,1.5,2.2,8.5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,8.0,1.0,12.1,1.3,2.9,0.435,435.0,0.3,1.3,0.2,1.0,1.6,0.615,0.478,0.0,0.0,0.75,0.1,1.8,1.9,1.3,1.0,0.4,0.3,1.6,2.8,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
25.0,5.0,1.0,13.4,1.0,2.8,0.357,357.0,0.2,1.2,0.167,0.8,1.6,0.5,0.393,0.0,0.0,0.75,0.2,1.6,1.8,1.0,0.8,0.6,0.2,2.0,2.2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,3.0,0.0,10.0,1.7,3.0,0.556,556.0,0.3,1.3,0.25,1.3,1.7,0.75,0.611,0.0,0.0,0.75,0.0,2.0,2.0,1.7,1.3,0.0,0.3,1.0,3.7,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
34.0,31.0,0.0,10.2,1.4,3.2,0.424,424.0,0.1,0.2,0.333,1.3,3.0,0.43,0.434,0.0,0.1,0.5,0.1,1.3,1.4,2.4,0.2,0.2,1.2,0.9,2.8,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
19.0,57.0,57.0,30.1,4.2,10.9,0.384,384.0,1.6,5.3,0.297,2.6,5.7,0.464,0.455,2.0,2.6,0.788,1.3,5.8,7.1,1.2,0.5,1.0,1.5,2.9,12.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
22.0,52.0,28.0,18.2,3.4,7.4,0.46,460.0,0.8,2.9,0.276,2.6,4.4,0.58,0.514,1.5,1.9,0.76,1.8,3.8,5.6,0.9,0.3,0.8,1.1,2.1,9.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
19.0,49.0,46.0,26.0,4.1,9.2,0.448,448.0,0.6,2.3,0.261,3.6,7.0,0.509,0.48,1.3,1.9,0.695,1.7,3.2,4.9,2.5,0.7,0.4,1.7,2.5,10.2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
20.0,7.0,0.0,3.7,1.0,1.7,0.583,583.0,0.0,0.0,0.3445,1.0,1.7,0.583,0.583,0.4,0.6,0.75,0.6,0.4,1.0,0.1,0.3,0.3,0.1,1.0,2.4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
25.0,45.0,18.0,17.4,2.0,4.4,0.457,457.0,0.4,1.5,0.303,1.6,3.0,0.534,0.508,0.6,0.9,0.718,0.6,2.4,3.0,0.6,0.4,0.3,0.5,1.2,5.1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
21.0,50.0,47.0,28.3,3.9,8.8,0.442,442.0,1.3,4.1,0.327,2.6,4.7,0.542,0.518,2.2,3.0,0.738,2.3,5.8,8.1,1.4,0.4,0.7,1.4,2.7,11.3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
26.0,60.0,27.0,29.9,4.3,10.7,0.399,399.0,2.5,7.6,0.336,1.8,3.2,0.55,0.517,1.2,1.3,0.875,0.7,2.8,3.6,2.2,0.6,0.2,1.0,2.2,12.3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
21.0,37.0,14.0,23.0,3.3,8.1,0.411,411.0,1.1,3.7,0.304,2.2,4.4,0.503,0.482,1.6,2.2,0.707,0.9,1.9,2.8,3.3,1.2,0.5,1.9,2.4,9.4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
27.0,46.0,12.0,14.5,2.5,5.3,0.459,459.0,0.6,1.8,0.346,1.8,3.6,0.515,0.516,1.9,2.1,0.926,0.2,1.3,1.6,1.4,0.7,0.2,1.0,1.7,7.4,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
23.0,6.0,0.0,6.7,0.5,1.5,0.333,333.0,0.5,1.3,0.375,0.0,0.2,0.0,0.5,0.0,0.0,0.75,0.2,1.0,1.2,0.7,0.0,0.0,0.0,0.5,1.5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
27.0,22.0,7.0,21.5,3.4,7.2,0.468,468.0,0.4,1.4,0.29,3.0,5.8,0.512,0.497,1.3,1.9,0.667,1.5,2.2,3.7,2.6,0.6,0.2,1.6,3.3,8.4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
24.0,58.0,58.0,36.63099999999999,9.8,20.576999999999998,0.46,460.0,3.3,9.277,0.351,6.5,12.0,0.544,0.536,7.130999999999995,8.4,0.864,1.1,7.6,8.7,4.7,1.0,0.8,3.0,2.1,29.653999999999996,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
23.0,27.0,2.0,8.6,1.2,2.5,0.478,478.0,0.1,0.7,0.222,1.0,1.8,0.571,0.507,0.2,0.3,0.714,0.8,0.6,1.4,0.4,0.1,0.2,0.3,0.9,2.7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
23.0,26.0,2.0,8.8,1.2,2.5,0.462,462.0,0.2,0.7,0.222,1.0,1.8,0.553,0.492,0.2,0.3,0.714,0.8,0.7,1.5,0.4,0.1,0.2,0.3,0.9,2.7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
23.0,1.0,0.0,4.0,2.0,2.0,0.001,1000.0,0.0,0.0,0.3445,2.0,2.0,0.001,0.001,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
36.0,19.0,0.0,7.0,0.8,1.9,0.405,405.0,0.5,1.1,0.429,0.3,0.8,0.375,0.527,0.2,0.2,0.75,0.1,0.5,0.6,0.5,0.5,0.1,0.2,0.7,2.2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
20.0,25.0,0.0,5.1,0.7,1.6,0.45,450.0,0.2,0.6,0.333,0.5,1.0,0.52,0.513,0.2,0.4,0.5,0.3,0.5,0.8,0.6,0.2,0.2,0.2,0.4,1.8,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
30.0,7.0,1.0,15.6,3.0,6.3,0.477,477.0,0.3,1.6,0.182,2.7,4.7,0.576,0.5,0.7,1.7,0.417,1.0,2.1,3.1,1.3,0.3,0.9,0.4,1.0,7.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
21.0,43.0,3.0,17.2,3.7,8.1,0.454,454.0,0.9,2.3,0.412,2.8,5.9,0.47,0.511,3.0,3.6,0.85,0.2,1.5,1.7,1.6,0.4,0.1,1.0,1.0,11.3,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
32.0,49.0,49.0,32.7,7.9,18.4,0.428,428.0,3.5,9.277,0.408,3.5,7.7,0.456,0.548,1.9,2.1,0.892,0.7,3.3,3.9,2.4,0.7,0.3,1.7,2.0,22.1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
20.0,50.0,2.0,11.2,0.9,2.5,0.373,373.0,0.3,1.2,0.258,0.6,1.3,0.484,0.437,0.4,0.6,0.621,0.5,1.2,1.7,0.4,0.3,0.2,0.4,0.8,2.6,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
25.0,53.0,10.0,13.4,1.2,2.6,0.436,436.0,0.5,1.5,0.354,0.6,1.2,0.541,0.536,0.2,0.2,0.692,0.4,1.0,1.5,0.6,1.0,0.3,0.2,1.5,3.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
25.0,49.0,6.0,12.1,1.0,2.4,0.431,431.0,0.4,1.3,0.333,0.6,1.1,0.547,0.522,0.2,0.2,0.75,0.4,0.9,1.3,0.5,0.9,0.3,0.2,1.3,2.7,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
25.0,4.0,4.0,29.8,2.8,6.0,0.458,458.0,1.8,4.0,0.438,1.0,2.0,0.5,0.604,0.0,0.3,0.0,0.5,3.0,3.5,1.8,1.7769999999999981,1.0,0.8,3.7,7.3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
24.0,40.0,9.0,15.4,2.3,3.7,0.612,612.0,0.1,0.3,0.3,2.2,3.4,0.635,0.622,0.8,1.5,0.517,1.8,2.3,4.1,1.2,0.8,0.4,0.6,1.3,5.4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
21.0,4.0,0.0,3.3,0.3,1.0,0.25,250.0,0.0,0.8,0.0,0.3,0.3,0.001,0.25,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
24.0,48.0,0.0,14.8,2.3,5.6,0.414,414.0,1.1,3.3,0.346,1.2,2.3,0.514,0.517,0.5,0.7,0.758,0.5,2.6,3.1,0.8,0.3,0.2,0.5,1.0,6.3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
29.0,33.0,7.0,12.6,1.1,2.2,0.486,486.0,0.2,0.7,0.217,0.9,1.5,0.608,0.52,0.3,0.5,0.733,0.5,1.8,2.3,0.9,0.4,0.2,0.6,1.6,2.7,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
29.0,30.0,7.0,12.2,1.1,2.2,0.5,500.0,0.1,0.7,0.2,1.0,1.5,0.63,0.53,0.4,0.5,0.733,0.5,1.6,2.0,0.8,0.3,0.2,0.6,1.5,2.7,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
29.0,3.0,0.0,16.7,1.0,2.7,0.375,375.0,0.3,1.0,0.333,0.7,1.7,0.4,0.438,0.0,0.0,0.75,0.7,4.3,5.0,1.3,0.7,0.3,1.0,2.0,2.3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
27.0,21.0,21.0,33.8,7.3,14.4,0.505,505.0,1.8,5.6,0.325,5.5,8.9,0.618,0.568,4.4,5.0,0.885,1.7,6.5,8.2,5.3,0.8,0.7,3.1,3.7,20.8,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
24.0,53.0,43.0,33.6,6.5,14.9,0.434,434.0,2.6,7.2,0.366,3.8,7.6,0.499,0.523,2.9,3.4,0.84,0.4,2.1,2.5,1.6,1.6,0.3,0.9,1.7,18.4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
36.0,58.0,58.0,26.2,1.3,2.9,0.435,435.0,0.7,1.7,0.426,0.5,1.2,0.449,0.562,0.3,0.4,0.864,1.3,2.8,4.1,0.8,0.5,0.2,0.7,2.4,3.6,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
26.0,52.0,52.0,29.9,6.5,11.9,0.545,545.0,1.7,4.2,0.402,4.8,7.7,0.623,0.616,3.5,4.4,0.787,1.6,6.4,8.0,1.3,0.6,1.9539999999999964,1.7,3.3,18.1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
23.0,1.0,0.0,2.069,0.0,1.0,0.00023000000000000044,0.0,0.0,1.0,0.0,0.0,0.0,0.527,0.00023000000000000044,2.0,2.0,0.001,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
30.0,61.0,61.0,24.9,5.6,10.4,0.542,542.0,0.5,1.5,0.337,5.1,8.9,0.577,0.566,2.5,3.0,0.821,2.8,6.9,9.7,1.7,0.3,0.5,1.9,3.1,14.2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
23.0,57.0,44.0,24.0,3.4,5.9,0.567,567.0,0.4,1.0,0.339,3.0,4.9,0.615,0.596,1.3,1.9,0.676,2.4,5.6,7.9,2.7,1.1,0.3,1.3,2.5,8.3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
23.0,52.0,41.0,24.1,3.3,6.0,0.556,556.0,0.4,1.1,0.333,3.0,4.9,0.606,0.587,1.3,2.0,0.657,2.3,5.5,7.9,2.7,1.0,0.3,1.3,2.6,8.3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
23.0,5.0,3.0,22.4,3.6,5.2,0.692,692.0,0.2,0.4,0.5,3.4,4.8,0.708,0.712,1.2,1.2,0.001,3.0,5.8,8.8,2.4,1.6,0.2,1.0,1.8,8.6,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
